"","match","int_corr","race_dif","age_dif","field_cd_dif","undergrd_dif","imprace_dif","imprelig_dif","from_dif","goal_dif","date_dif","go_out_dif","career_c_dif","sports_dif","tvsports_dif","exercise_dif","dining_dif","museums_dif","art_dif","hiking_dif","gaming_dif","clubbing_dif","reading_dif","tv_dif","theater_dif","movies_dif","concerts_dif","music_dif","shopping_dif","yoga_dif","exphappy_dif","attr1_1_dif","sinc1_1_dif","intel1_1_dif","fun1_1_dif","amb1_1_dif","shar1_1_dif","attr2_1_dif","sinc2_1_dif","intel2_1_dif","fun2_1_dif","amb2_1_dif","shar2_1_dif","attr3_1_dif","sinc3_1_dif","intel3_1_dif","fun3_1_dif","amb3_1_dif","id_1","id_2"
"1278",1,0.02,1,0,0,0,0,5,1,1,2,0,0,0,2,2,2,2,3,2,3,2,3,1,6,3,0,0,5,2,2,4.19,2.26,2.09,1.84,1.76,4.27,4.6,0.600000000000001,2.37,3.26,6.37,0.280000000000001,2,1,0,1,1,180,192
"1279",0,0.15,0,1,1,0,0,0,1,1,2,0,1,1,3,2,0,4,3,7,4,5,4,3,1,1,2,1,0,2,2,5.55,1.03,5.95,2.95,1.83,5.68,7.72,5.44,1.53,3.06,1.53,8.39,2,0,1,5,2,180,193
"1280",0,0.43,1,12,1,0,6,7,1,1,1,3,1,2,4,1,1,1,2,2,0,1,1,6,0,1,4,3,7,2,5,1.29,2.56,2.56,0.639999999999997,0.639999999999997,5.13,2.2,5.35,0.309999999999999,2.2,0.309999999999999,0.309999999999999,3,1,0,2,4,181,184
"1281",1,0.62,1,3,1,0,4,4,1,0,2,1,1,5,1,3,1,1,0,0,4,1,0,0,0,0,1,0,0,3,2,1.6,4.14,2.25,0.329999999999998,1.56,3.55,2.51,6.86,2.43,0.690000000000001,1.2,2.43,1,1,1,2,1,181,185
"1282",1,0.44,1,2,1,0,3,5,1,0,2,2,0,2,5,1,0,4,6,0,2,8,3,2,5,2,1,1,3,3,3,4.06,0.210000000000001,2.99,0.639999999999997,6.2,0.43,3.08,1.84,4.07,0.449999999999999,4.07,6.45,5,1,2,5,3,181,186
"1283",0,0.38,1,4,1,0,3,3,1,1,1,4,1,0,1,5,4,1,1,5,1,8,1,4,1,1,1,1,8,5,2,1.6,2.25,0.359999999999999,0.329999999999998,4.1,5.44,3.78,7.55,1.89,0,1.89,3.77,1,0,1,2,2,181,187
"1284",0,0.4,1,1,1,0,6,7,1,1,2,4,0,1,5,0,1,1,1,1,4,4,2,6,4,4,4,2,2,3,2,0.18,8.12,2.99,1.75,2.69,4.02,4.58,2.97,2.07,0.18,2.07,2.69,2,4,1,2,1,181,188
"1285",0,-0.22,1,5,1,0,1,7,1,0,1,3,1,5,1,3,4,2,2,1,4,2,0,4,2,0,2,1,5,1,1,1.6,2.25,2.25,0.329999999999998,0.329999999999998,3.55,1.89,5.66,0,1.89,0,1.89,1,1,1,1,0,181,189
"1286",1,-0.18,1,3,1,0,6,7,1,1,2,2,1,4,1,3,6,7,7,0,2,0,1,7,5,2,0,1,6,5,4,0.18,0.77,0.77,2.69,3.98,0.43,6.1,7.83,2.17,0.279999999999998,2.09,2.09,2,2,2,2,2,181,190
"1287",1,0.16,1,6,1,0,1,7,1,1,1,3,1,5,5,2,1,3,3,0,2,1,2,6,5,1,5,2,8,1,0,5.07,1.22,1.22,0.870000000000001,0.870000000000001,9.27,9.78,9.13,1.2,2.96,3.47,1.07,2,2,2,3,1,181,191
"1288",0,-0.3,1,2,1,0,5,1,1,0,1,3,1,4,1,2,2,6,7,0,5,2,0,3,6,3,2,1,5,1,0,4.19,0.34,4.01,0.0800000000000018,2.09,1.5,4.87,6.68,2.98,1.13,1.02,0.98,2,1,0,0,1,181,192
"1289",1,0.54,1,3,1,0,5,6,1,0,1,3,1,5,4,2,0,0,1,5,2,5,1,1,1,1,0,0,0,1,0,5.55,2.95,4.03,1.03,5.68,0.0900000000000016,7.45,1.84,3.82,7.45,3.82,9.09,2,0,1,4,2,181,193
"1290",0,-0.34,1,12,1,0,6,4,1,1,0,1,1,0,4,2,0,5,5,7,1,7,1,5,7,2,1,4,6,7,3,0.600000000000001,1.19,1.19,1.19,1.19,4.17,2.56,1.29,1.29,0.639999999999997,1.29,0.639999999999997,2,2,1,1,5,182,184
"1291",0,0.42,1,3,1,0,4,1,1,0,3,1,1,3,1,6,0,5,7,5,3,7,2,1,7,3,4,1,1,8,0,0.91,2.77,0.879999999999999,0.879999999999999,1.01,2.59,2.87,2.8,0.83,0.870000000000001,2.8,2.76,2,2,0,1,2,182,185
"1292",0,0.56,1,2,1,0,3,2,1,0,3,0,1,0,5,2,1,2,1,5,3,0,1,1,2,1,4,2,2,2,1,3.37,1.58,4.36,1.19,6.75,1.39,3.44,2.22,5.67,1.11,5.67,6.78,4,0,1,4,4,182,186
"1293",0,0.07,1,4,1,0,3,0,1,1,0,2,1,2,1,8,3,7,8,0,2,0,3,3,6,2,6,0,7,0,0,0.91,0.879999999999999,1.01,0.879999999999999,4.65,4.48,4.14,3.49,0.290000000000001,1.56,3.49,4.1,0,1,2,1,3,182,187
"1294",0,0.1,1,1,1,0,6,4,1,1,1,2,1,3,5,3,2,5,6,4,3,4,0,5,3,1,1,3,1,2,0,0.51,6.75,4.36,2.3,2.14,3.06,4.94,1.09,3.67,1.74,3.67,3.02,1,3,2,1,0,182,188
"1295",0,-0.22,1,5,1,0,1,4,1,0,2,1,1,3,1,6,3,4,5,6,3,6,2,3,5,3,3,2,4,6,1,0.91,0.879999999999999,0.879999999999999,0.879999999999999,0.879999999999999,2.59,2.25,1.6,1.6,0.329999999999998,1.6,2.22,0,0,0,0,1,182,189
"1296",0,0.01,1,3,1,0,6,4,1,1,3,0,1,2,1,6,5,1,0,5,1,8,1,6,2,1,5,0,5,0,2,0.51,2.14,2.14,2.14,4.53,1.39,6.46,3.77,3.77,1.84,0.49,2.42,1,1,1,1,3,182,190
"1297",0,-0.12,1,6,1,0,1,4,1,1,0,1,1,3,5,5,0,3,4,5,3,7,0,5,2,2,0,3,7,6,2,4.38,2.59,2.59,0.32,0.32,10.23,10.14,5.07,2.8,1.4,5.07,1.4,1,1,1,2,2,182,191
"1298",0,0.33,1,2,1,0,5,2,1,0,2,1,1,2,1,5,1,0,0,5,4,6,2,2,1,0,3,2,4,4,2,3.5,1.71,2.64,0.469999999999999,2.64,0.539999999999999,5.23,2.62,1.38,2.69,2.62,1.31,1,2,1,1,0,182,192
"1299",0,0.53,1,3,1,0,5,3,1,0,2,1,1,3,4,5,1,6,6,0,3,3,3,2,8,4,5,1,1,4,2,4.86,1.58,5.4,1.58,6.23,0.869999999999999,7.09,2.22,2.22,9.01,2.22,9.42,1,1,2,3,3,182,193
"1300",1,0.28,0,10,1,0,0,0,1,1,3,1,1,4,4,4,1,0,1,1,6,1,1,5,1,1,4,4,6,7,4,3.33,5.83,0.829999999999998,5.83,6.67,9.17,7.01,4.38,3.51,7.01,0.880000000000003,14.04,3,3,0,2,2,183,184
"1301",0,-0.01,1,1,1,0,2,3,1,0,0,1,0,1,1,0,1,0,1,3,2,1,2,1,1,0,1,1,1,8,1,3.02,7.41,0.52,5.52,8.87,7.59,7.32,2.87,1.39,5.5,2.39,11.92,1,3,1,2,1,183,185
"1302",0,0.4,1,0,1,0,3,2,1,0,0,0,1,4,5,4,0,3,5,3,8,8,1,1,4,2,1,2,2,2,2,0.559999999999999,3.06,4.72,5.83,1.11,3.61,7.89,7.89,7.89,5.26,5.26,7.9,5,1,2,5,1,183,186
"1303",0,-0.13,0,2,1,0,9,4,1,1,3,2,1,6,1,2,4,2,2,8,7,8,3,3,0,1,1,0,7,0,1,3.02,5.52,1.37,5.52,3.21,9.48,8.59,2.18,1.93,4.81,3.08,10.58,1,2,1,2,0,183,187
"1304",0,0.31,0,3,1,0,0,0,1,1,4,2,1,7,5,3,1,0,0,4,2,4,0,5,3,4,4,3,1,2,1,4.44,11.39,4.72,6.94,10,8.06,9.39,6.76,5.89,4.63,3.26,11.66,2,2,1,2,3,183,188
"1305",0,0.05,1,3,1,0,5,0,1,0,1,1,1,1,1,0,4,1,1,2,2,2,2,3,1,0,2,2,4,6,0,3.02,5.52,0.52,5.52,6.98,7.59,6.7,4.07,3.82,6.7,1.19,12.46,1,1,1,1,2,183,189
"1306",0,0.24,0,1,1,0,0,0,1,1,0,0,1,2,1,0,6,6,6,3,4,0,1,6,4,2,0,0,5,0,3,4.44,2.5,2.5,2.5,3.33,3.61,10.91,1.9,5.99,4.53,0.899999999999999,12.26,2,0,2,2,0,183,190
"1307",0,0.43,0,4,1,0,5,0,1,1,3,1,1,1,5,1,1,2,2,3,8,1,0,5,4,1,5,3,7,6,1,0.449999999999999,2.05,2.95,4.32,8.18,5.23,14.59,0.600000000000001,5.02,7.77,4.66,13.28,2,0,2,3,1,183,191
"1308",0,0.32,0,0,1,0,1,6,1,0,1,1,1,2,1,1,2,5,6,3,1,2,2,2,5,3,2,2,4,4,1,0.43,2.93,2.28,5.11,5.22,5.54,9.68,3.05,0.84,3.68,2.21,13.37,2,3,0,0,3,183,192
"1309",0,-0.38,1,1,1,0,1,1,1,0,1,1,1,1,4,1,0,1,0,8,8,5,3,2,2,1,0,1,1,4,1,0.93,6.22,5.76,6.22,1.63,4.13,2.64,7.89,0,2.64,2.63,5.26,2,2,1,4,0,183,193
"1310",0,-0.22,0,1,1,0,3,1,1,1,3,0,1,1,3,4,1,0,1,3,4,0,6,8,3,3,1,1,2,3,1,1.02,5.28,2.98,5.28,3.11,5.49,5.42,8.83,0.670000000000002,1.25,2.67,5.5,1,0,1,2,2,194,214
"1311",0,0.74,1,2,1,0,6,8,1,1,1,1,1,0,0,3,0,0,2,2,1,1,0,4,4,0,3,0,0,2,0,1.11,3.15,1.28,3.15,3.11,3.36,8.37,11.26,0.280000000000001,0.93,2.37,1.72,2,2,1,1,1,194,215
"1312",0,0.34,0,3,1,0,2,8,1,1,2,1,1,6,5,4,2,1,1,1,3,6,4,3,0,2,1,2,7,3,1,8.5,1.5,0,6.5,5.5,6,0.43,5.39,0.779999999999999,2.61,3.39,4.96,4,0,1,1,0,194,216
"1313",0,-0.43,0,2,1,0,1,8,1,1,1,0,1,7,4,2,2,2,2,6,7,5,1,5,2,3,5,3,8,3,4,5.28,1.02,1.28,3.23,11.62,7.28,7.76,8.41,4.41,3.67,2.33,3.71,2,0,0,1,0,194,217
"1314",0,-0.29,0,0,1,0,0,4,1,1,1,0,1,1,3,1,2,3,4,3,5,0,4,8,1,2,3,1,3,3,4,4.51,10.87,3.08,3.18,0.0500000000000007,6.51,2.61,7.57,0.779999999999999,0.43,1.22,4.96,2,4,0,5,0,194,218
"1315",0,-0.03,0,2,1,0,8,8,1,1,0,0,1,0,4,1,2,1,2,1,5,1,2,7,0,2,2,3,6,6,0,0.280000000000001,0.280000000000001,1.4,0.280000000000001,1.72,2.28,0,0.5,1,2.5,3.5,0.5,2,3,1,2,4,194,219
"1316",0,-0.22,1,1,1,0,8,8,1,1,2,0,1,1,3,1,1,3,4,6,2,1,1,7,1,4,0,2,4,1,3,0.670000000000002,0.670000000000002,3.33,0.670000000000002,3.19,4.52,4.62,3.38,0.619999999999999,2.69,3.31,1.23,1,0,0,2,0,194,220
"1317",1,0.41,1,3,1,0,3,8,1,1,3,1,1,3,0,3,2,0,3,0,5,0,1,2,2,1,1,3,5,3,1,0.44,1.78,2.22,1.78,0.219999999999999,0.67,4.31,7.61,3.61,4.31,3.65,6.24,2,1,1,1,1,194,221
"1318",0,-0.23,0,3,1,0,1,6,1,1,3,1,1,3,5,0,1,4,3,2,4,0,0,8,3,0,5,1,6,3,4,6.48,3.05,3.81,3.05,13.24,9.81,3.33,9.43,8.86,1.43,0.289999999999999,1.05,5,1,1,1,6,194,222
"1319",0,0.3,0,4,1,0,3,3,1,1,1,0,1,0,1,0,3,2,1,2,1,1,0,3,1,1,1,0,4,2,0,1.39,1.39,0.43,3.57,7.13,1.22,7.59,5.1,2.21,0.690000000000001,10.14,11.1,2,2,1,1,4,194,223
"1320",0,0.19,0,8,0,0,8,6,1,1,4,2,1,2,2,2,2,1,1,1,2,1,1,8,2,0,3,3,8,4,2,1.24,1.24,2.76,1.24,4.21,3.24,1.74,7.57,0.779999999999999,1.74,9.65,0.609999999999999,1,0,2,0,2,194,224
"1321",0,-0.18,1,4,1,0,5,0,1,1,4,0,1,2,2,3,1,2,2,3,5,2,1,1,3,2,4,2,7,2,3,1.29,1.29,5.29,1.29,2.59,6.59,0.489999999999998,2.63,3.51,0.489999999999998,1.8,3.37,4,1,4,1,3,194,225
"1322",0,-0.07,0,1,1,0,8,6,1,1,0,1,1,2,1,2,3,1,1,1,6,1,5,4,0,2,1,2,7,0,4,9.64,1.95,4.62,4.51,7.74,3.74,0.949999999999999,4.67,3.05,8.1,5.05,3.71,1,0,0,2,0,194,226
"1323",0,0.57,0,2,1,0,2,2,0,1,3,1,1,1,1,1,1,3,1,2,2,2,1,1,2,0,0,0,4,3,2,4,0,2,0,2,0,4.31,3.69,1.65,4.31,3.65,0.350000000000001,2,0,0,0,0,194,227
"1324",0,-0.05,1,0,1,0,8,5,1,0,4,1,1,5,5,4,1,2,1,4,4,1,0,7,2,2,3,2,7,4,0,2.49,2.92,1.62,2.49,4.49,4.92,4.62,1.74,4.51,0.510000000000002,1.38,0.0500000000000007,4,2,3,4,2,194,228
"1325",0,0.33,0,4,1,0,2,8,0,1,3,1,1,0,1,1,2,5,5,1,5,4,1,4,5,4,3,1,8,3,4,5.43,0.670000000000002,1.43,0.670000000000002,6.1,2.1,4.78,7.57,0.779999999999999,2.61,7.74,7.13,1,3,0,3,0,194,229
"1326",0,-0.02,0,18,1,0,4,8,1,1,4,1,1,7,5,4,8,4,4,6,7,6,1,1,4,1,0,3,1,2,2,7.81,7.81,3.81,7.81,15.62,11.62,3.33,4.67,0.670000000000002,3.33,2.67,1.33,3,4,4,2,4,194,230
"1327",0,-0.28,1,6,1,0,8,8,1,1,3,1,1,3,4,1,0,3,0,4,7,2,0,8,2,0,4,3,8,3,2,2.6,4.93,3.26,7.26,15.67,2.37,1.82,0.640000000000001,0.0899999999999999,1.82,6.45,2.09,1,2,1,0,7,194,231
"1328",0,-0.44,0,7,1,0,5,2,1,1,2,2,1,3,1,3,1,1,2,5,5,1,2,5,0,1,2,0,6,1,3,1.78,1.78,2.22,1.78,4.67,1.56,0.850000000000001,5.02,1.02,2.98,0.890000000000001,3.11,1,2,2,0,4,194,232
"1329",0,0.17,1,5,1,0,8,8,1,1,0,0,1,2,3,2,1,2,2,3,1,1,4,1,2,1,5,3,1,2,0,2,4,2,0,4,4,6,8,2,2,2,0,2,2,3,0,2,194,233
"1330",0,0.27,0,4,0,0,3,1,1,0,4,1,0,2,3,1,0,1,2,2,5,1,7,0,6,2,1,0,2,0,2,1.64,2.05,2.21,2.05,1.43,4.95,8.15,4.92,1.51,0.57,5.31,1.14,1,2,1,0,0,195,214
"1331",1,0.41,1,1,1,0,0,8,1,0,2,0,1,1,0,0,1,1,1,7,2,2,1,4,1,5,1,1,4,1,1,0.49,0.0800000000000018,2.05,0.0800000000000018,1.43,2.82,11.1,7.35,1.9,2.75,0.270000000000001,2.64,2,0,1,1,1,195,215
"1332",0,-0.03,0,0,1,0,4,8,1,1,3,2,1,5,5,7,1,2,0,6,4,7,3,5,3,3,3,1,3,0,2,7.88,1.73,0.77,3.27,0.960000000000001,6.54,3.16,1.48,2.96,0.789999999999999,6.03,0.600000000000001,4,2,1,1,2,195,216
"1333",1,0.01,0,1,0,0,5,8,1,1,2,1,0,6,4,1,1,3,3,1,8,6,0,3,5,2,7,4,4,6,5,5.9,2.21,2.05,6.46,7.08,7.82,10.49,4.5,2.23,1.85,4.97,0.649999999999999,2,2,0,3,2,195,217
"1334",0,0.07,0,3,0,0,6,4,1,0,2,1,0,2,3,4,1,4,5,2,6,1,5,0,2,3,5,2,1,0,5,5.13,14.1,3.85,6.41,4.49,7.05,5.34,3.66,2.96,1.39,3.86,0.600000000000001,2,2,0,7,2,195,218
"1335",0,0.09,0,1,1,0,2,8,1,0,1,1,1,1,4,2,1,2,3,6,6,2,3,1,3,3,4,4,2,9,1,0.9,2.95,0.629999999999999,2.95,2.82,2.82,2.73,3.41,3.18,0.68,6.14,3.86,2,1,1,4,2,195,219
"1336",0,0.6,1,2,1,0,2,8,1,0,3,1,1,2,3,4,2,4,5,1,3,0,0,1,2,1,2,3,0,4,2,1.29,2.56,2.56,2.56,1.35,5.06,7.35,0.529999999999999,2.8,0.870000000000001,5.95,5.59,1,2,0,0,2,195,220
"1337",0,-0.21,1,0,1,0,3,8,1,1,4,2,1,2,0,6,1,1,2,5,6,1,2,6,5,4,1,2,1,0,2,0.18,1.45,1.45,1.45,4.32,0.130000000000001,7.04,3.7,1.43,2.49,6.29,1.88,2,1,1,3,1,195,221
"1338",0,0.03,0,0,1,0,5,6,1,1,4,2,0,2,5,3,0,5,4,3,5,1,1,0,6,5,7,2,2,0,5,5.86,0.18,4.58,0.18,8.7,10.35,6.06,5.52,11.04,3.25,2.93,5.41,5,1,1,3,4,195,222
"1339",0,0.22,0,1,1,0,3,3,1,1,2,1,0,1,1,3,2,3,2,3,2,0,1,5,2,6,3,1,0,1,1,2.01,1.84,0.34,0.34,2.59,1.76,4.86,9.01,4.39,2.51,12.78,6.74,2,0,1,3,2,195,223
"1340",0,0.44,0,5,1,0,2,6,1,1,5,3,1,1,2,5,1,0,0,4,3,0,0,0,5,5,1,2,4,7,3,1.86,1.99,1.99,1.99,0.329999999999998,3.78,0.990000000000002,3.66,2.96,3.56,7.01,3.75,1,2,2,2,0,195,224
"1341",1,-0.27,1,1,1,0,1,0,1,0,5,1,1,3,2,6,0,3,3,2,6,1,2,7,6,3,6,3,3,5,4,0.67,4.52,4.52,4.52,7.13,7.13,3.22,1.28,1.33,1.33,0.84,0.99,4,1,4,3,1,195,225
"1342",0,-0.04,0,4,1,0,2,6,1,1,1,0,1,3,1,1,2,2,2,6,7,0,6,4,3,3,1,3,3,3,5,10.26,1.28,3.85,1.28,3.2,3.2,3.68,0.760000000000002,0.870000000000001,6.28,7.69,0.649999999999999,1,2,0,0,2,195,226
"1343",0,-0.12,0,1,1,0,4,2,1,1,4,2,1,0,1,2,2,4,2,7,3,3,0,7,5,5,2,1,0,0,3,4.62,3.23,1.23,3.23,2.54,0.539999999999999,7.04,0.220000000000001,0.530000000000001,2.49,6.29,4.01,2,2,0,2,2,195,227
"1344",0,0.26,1,3,0,0,2,5,1,1,5,2,0,4,5,7,0,1,0,1,5,2,1,1,1,3,5,3,3,7,1,1.87,0.309999999999999,2.39,5.72,0.0499999999999989,5.46,7.35,5.65,2.33,2.33,4.02,4.31,4,0,3,6,0,195,228
"1345",1,0.49,0,1,0,0,4,8,1,0,4,2,1,1,1,2,1,4,4,4,6,5,2,4,2,1,1,0,4,0,5,6.05,2.56,2.2,2.56,1.56,1.56,7.51,3.66,2.96,0.789999999999999,10.38,2.77,1,1,0,5,2,195,229
"1346",0,-0.43,0,15,1,0,2,8,1,1,5,2,1,6,5,7,7,5,5,1,8,7,0,9,7,6,2,4,5,5,3,8.43,4.58,4.58,4.58,11.08,11.08,6.06,0.760000000000002,1.51,1.51,5.31,3.03,3,2,4,4,2,195,230
"1347",0,0.17,1,3,1,0,2,8,1,0,4,2,1,2,4,2,1,4,1,1,8,1,1,0,5,5,6,4,4,6,3,3.22,1.7,4.03,4.03,11.13,1.83,4.55,4.55,2.27,0,9.09,2.27,1,0,1,2,5,195,231
"1348",0,0.29,0,4,1,0,1,2,1,1,3,3,1,2,1,0,0,2,3,0,6,0,3,3,3,4,4,1,2,4,4,2.4,1.45,1.45,1.45,0.130000000000001,2.1,3.58,1.11,1.16,1.16,3.53,1.25,1,0,2,2,2,195,232
"1349",1,-0.5,1,2,1,0,2,8,1,0,1,1,1,3,3,1,2,3,3,2,0,0,5,9,5,6,7,4,3,5,1,1.38,0.77,1.23,3.23,0.539999999999999,4.54,8.73,4.09,4.18,0.18,4.64,4.36,2,0,3,2,0,195,233
"1350",1,0,1,2,1,0,5,2,1,0,5,1,0,6,0,4,1,1,0,1,2,1,3,7,0,3,5,3,0,8,0,0.629999999999999,3.63,0.629999999999999,5.59,0.799999999999999,7.18,4.17,2.08,0,2.08,2.09,2.08,1,1,0,1,1,196,214
"1351",0,-0.38,0,1,1,0,2,5,1,0,3,0,1,5,3,3,2,1,3,6,1,2,3,3,7,0,7,2,2,7,1,2.76,1.5,3.63,3.46,0.799999999999999,5.05,7.12,4.51,0.390000000000001,4.26,2.95,1.7,2,1,0,0,0,196,215
"1352",0,0.3,1,2,1,0,6,5,1,1,4,2,1,1,2,4,0,0,2,5,1,7,7,2,3,2,3,4,5,8,0,10.15,0.149999999999999,2.35,6.81,3.19,4.31,0.82,1.36,1.45,0.719999999999999,2.81,1.54,4,1,0,0,1,196,216
"1353",0,0.52,1,1,1,0,7,5,1,1,3,1,0,2,1,2,0,1,1,2,5,6,4,4,1,3,1,1,6,2,3,3.63,0.629999999999999,3.63,2.92,9.31,5.59,6.51,1.66,3.74,0.340000000000003,1.75,0.290000000000001,2,1,1,2,1,196,217
"1354",0,0.14,1,1,1,0,8,1,1,0,3,1,0,6,0,1,0,2,3,1,3,1,1,7,4,2,1,1,1,8,3,2.86,12.52,5.43,2.87,2.26,4.82,1.36,0.82,1.45,2.9,0.640000000000001,1.54,2,3,1,6,1,196,218
"1355",1,0.2,1,1,1,0,0,5,1,0,2,1,1,5,1,1,0,0,1,5,3,2,1,6,3,2,2,1,4,1,1,1.37,1.37,0.950000000000003,0.590000000000002,0.590000000000002,0.590000000000002,1.25,6.25,1.67,0.829999999999998,2.92,2.92,2,2,0,3,3,196,219
"1356",0,-0.34,1,0,1,0,0,5,1,0,4,1,1,6,6,1,3,2,3,2,0,0,4,6,4,4,4,0,2,4,4,0.979999999999997,0.979999999999997,0.979999999999997,0.980000000000002,0.879999999999999,2.83,3.37,3.37,1.29,0.639999999999997,2.73,4.65,1,1,1,1,1,196,220
"1357",0,0.15,0,2,1,0,5,5,1,1,5,2,1,2,3,3,0,1,4,4,3,1,2,1,1,1,5,5,3,8,0,2.09,0.130000000000003,0.130000000000003,2.09,2.09,2.36,3.06,0.859999999999999,2.94,0.980000000000002,3.07,2.82,2,0,0,2,0,196,221
"1358",0,0.5,1,2,1,0,7,3,1,1,5,2,0,2,2,0,1,3,2,2,2,1,3,7,0,0,1,1,4,8,3,8.13,1.4,6.16,3.36,10.93,8.12,2.08,2.68,9.53,4.76,0.290000000000001,4.47,5,0,0,2,5,196,222
"1359",0,-0.15,1,3,0,0,5,0,1,1,3,1,0,5,4,0,1,1,0,2,1,0,3,2,4,1,3,2,2,7,1,0.259999999999998,0.259999999999998,1.92,3.88,4.82,0.469999999999999,8.84,11.85,2.88,4.02,9.56,7.68,2,1,0,2,3,196,223
"1360",0,0,1,7,1,0,0,3,1,1,6,3,1,3,1,2,0,2,2,3,0,0,4,7,1,0,7,5,6,1,1,0.41,0.41,0.41,1.55,1.9,1.55,2.99,0.82,1.45,5.07,10.23,2.81,1,1,1,1,1,196,224
"1361",0,0.09,1,3,1,0,3,3,1,0,6,1,1,7,5,3,1,1,1,1,3,1,2,0,0,2,0,0,5,3,2,2.94,2.94,2.94,0.979999999999999,4.9,4.9,0.760000000000002,4.12,2.84,2.84,2.38,0.0500000000000007,4,0,3,2,2,196,225
"1362",0,-0.2,1,2,1,0,0,3,1,1,2,0,1,7,4,2,1,0,0,5,4,0,2,3,3,2,5,0,5,5,3,7.99,0.300000000000001,2.27,4.82,5.43,5.43,0.300000000000001,2.08,2.38,4.77,4.47,0.290000000000001,1,1,1,1,1,196,226
"1363",0,-0.1,1,1,1,0,6,1,1,1,5,2,1,4,4,1,3,2,0,6,0,3,4,0,1,0,4,2,2,8,1,2.35,1.65,0.350000000000001,0.31,0.31,1.69,3.06,3.06,0.979999999999997,0.980000000000002,3.07,3.07,2,1,1,1,1,196,227
"1364",0,0.52,0,1,1,0,0,2,1,1,6,2,0,0,2,4,1,3,2,0,2,2,3,6,5,2,1,0,5,1,1,4.14,1.27,3.97,2.18,2.18,3.23,3.37,8.49,3.84,3.84,0.800000000000001,3.37,4,1,2,5,1,196,228
"1365",0,-0.4,1,3,1,0,6,5,1,0,5,2,1,5,2,1,0,6,6,3,3,5,2,3,8,4,7,3,6,8,3,3.78,0.979999999999997,3.78,0.980000000000002,3.79,3.79,3.53,0.82,1.45,0.719999999999999,7.16,3.71,1,2,1,4,1,196,229
"1366",0,0.57,1,17,1,0,4,5,1,1,6,2,1,2,2,4,6,3,3,2,5,7,4,2,1,1,4,1,3,3,1,6.16,6.16,6.16,8.12,13.31,13.31,2.08,2.08,0,0,2.09,2.09,3,3,3,3,3,196,230
"1367",0,0.47,1,5,1,0,0,5,1,0,5,2,1,2,1,1,2,2,1,0,5,1,3,7,1,0,0,1,6,2,1,0.950000000000003,3.28,5.61,7.57,13.36,4.06,0.57,7.39,0.760000000000002,1.51,5.87,1.33,1,1,0,1,6,196,231
"1368",0,0.32,1,6,1,0,3,1,1,1,4,3,1,2,2,3,1,0,1,1,3,0,1,4,3,1,2,2,4,4,2,0.130000000000003,0.130000000000003,0.130000000000003,2.09,2.36,0.129999999999999,0.399999999999999,1.73,0.349999999999998,0.349999999999998,0.31,0.31,1,1,1,1,3,196,232
"1369",0,0.07,0,4,1,0,0,5,1,0,2,1,1,7,6,2,3,1,1,1,3,0,1,2,1,1,1,1,1,3,1,3.65,2.35,0.350000000000001,0.31,1.69,2.31,4.75,1.25,2.67,1.33,1.42,3.42,2,1,2,1,1,196,233
"1370",0,-0.04,1,1,1,0,4,7,1,0,2,1,1,3,2,6,2,2,1,3,3,2,6,5,4,4,4,4,0,2,3,3.02,3.28,2.98,3.28,1.11,5.49,9.23,6.54,2.38,2.08,2.38,0.6,1,2,0,1,1,197,214
"1371",0,0.32,1,2,1,0,1,0,1,0,0,2,0,2,5,5,1,2,4,2,0,1,0,1,3,1,6,3,2,1,4,0.890000000000001,1.15,1.28,1.15,1.11,3.36,12.18,8.97,2.77,4.26,2.66,4.38,0,0,0,0,2,197,215
"1372",0,0.66,1,3,1,0,5,0,1,1,1,0,0,4,0,2,3,1,3,1,2,4,4,0,1,3,2,5,5,2,3,6.5,0.5,0,4.5,3.5,6,4.24,3.1,3.83,0.719999999999999,3.1,1.14,2,2,0,0,3,197,216
"1373",1,0.35,1,2,1,0,6,0,1,1,0,1,1,5,1,4,3,0,0,6,6,3,1,2,3,4,2,0,6,4,0,7.28,0.98,1.28,5.23,9.62,7.28,11.57,6.12,1.36,0.340000000000003,2.04,2.39,0,2,1,2,3,197,217
"1374",0,0.43,1,0,1,0,7,4,1,0,0,1,1,3,2,1,3,1,2,3,4,2,4,5,0,3,0,2,1,2,0,6.51,12.87,3.08,5.18,1.95,6.51,6.42,5.28,3.83,2.9,0.930000000000001,1.14,0,2,1,6,3,197,218
"1375",0,0.6,1,2,1,0,1,0,1,0,1,1,0,2,1,3,3,1,0,1,4,1,2,4,1,3,1,0,4,7,4,2.28,1.72,1.4,1.72,0.280000000000001,2.28,3.81,1.79,4.05,0.829999999999998,3.21,5.6,0,1,0,3,1,197,219
"1376",0,0.1,0,1,0,0,1,0,1,0,1,1,1,3,8,1,0,1,2,6,1,3,1,4,0,5,3,1,2,2,7,2.67,1.33,3.33,1.33,1.19,4.52,8.43,1.09,3.67,0.639999999999997,3.02,7.33,3,2,1,1,3,197,220
